0,2.01,0,0,1
0.005,2.227,0,0,1
0.01,2.227,0,0,1
0.015,2.553,0,0,1
0.02,2.01,0,0,1
0.025,1.141,0,0,1
0.03,2.553,0,0,1
0.035,2.77,0,0,1
0.04,2.335,0,0,1
0.045,2.118,0,0,1
0.05,2.661,0,0,1
0.055,2.444,0,0,1
0.06,2.661,0,0,1
0.065,2.553,0,0,1
0.07,2.77,0,0,1
0.075,2.77,0,0,1
0.08,2.987,0,0,1
0.085,2.118,0,0,1
0.09,3.204,0,0,1
0.095,3.422,0,0,1
0.1,2.444,0,0,1
0.105,2.661,0,0,1
0.11,3.204,0,0,1
0.115,2.987,0,0,1
0.12,3.422,0,0,1
0.125,2.987,0,0,1
0.13,3.313,0,0,1
0.135,3.204,0,0,1
0.14,3.422,0,0,1
0.145,2.879,0,0,1
0.15,3.748,0,0,1
0.155,3.204,0,0,1
0.16,3.53,0,0,1
0.165,3.422,0,0,1
0.17,3.639,0,0,1
0.175,3.639,0,0,1
0.18,3.422,0,0,1
0.185,3.639,0,0,1
0.19,2.987,0,0,1
0.195,1.901,0,0,1
0.2,3.965,0,0,1
0.205,4.508,0,0,1
0.21,3.096,0,0,1
0.215,3.096,0,0,1
0.22,3.965,0,0,1
0.225,3.422,0,0,1
0.23,3.748,0,0,1
0.235,3.53,0,0,1
0.24,3.856,0,0,1
0.245,4.725,0,0,1
0.25,3.748,0,0,1
0.255,3.313,0,0,1
0.26,4.073,0,0,1
0.265,3.748,0,0,1
0.27,4.182,0,0,1
0.275,2.987,0,0,1
0.28,4.508,0,0,1
0.285,5.268,0,0,1
0.29,4.291,0,0,1
0.295,4.399,0,0,1
0.3,4.617,0,0,1
0.305,4.399,0,0,1
0.31,5.811,0,0,1
0.315,4.508,0,0,1
0.32,4.508,0,0,1
0.325,4.617,0,0,1
0.33,4.617,0,0,1
0.335,5.051,0,0,1
0.34,5.268,0,0,1
0.345,5.486,0,0,1
0.35,5.486,0,0,1
0.355,5.703,0,0,1
0.36,5.486,0,0,1
0.365,5.377,0,0,1
0.37,4.834,0,0,1
0.375,4.291,0,0,1
0.38,6.355,0,0,1
0.385,5.811,0,0,1
0.39,5.377,0,0,1
0.395,6.029,0,0,1
0.4,6.463,0,0,1
0.405,5.92,0,0,1
0.41,6.355,0,0,1
0.415,6.137,0,0,1
0.42,6.463,0,0,1
0.425,6.68,0,0,1
0.43,5.377,0,0,1
0.435,7.006,0,0,1
0.44,6.572,0,0,1
0.445,7.006,0,0,1
0.45,7.006,0,0,1
0.455,7.115,0,0,1
0.46,7.332,0,0,1
0.465,6.789,0,0,1
0.47,6.029,0,0,1
0.475,7.224,0,0,1
0.48,7.115,0,0,1
0.485,6.898,0,0,1
0.49,7.441,0,0,1
0.495,7.875,0,0,1
0.5,7.767,0,0,1
0.505,7.767,0,0,1
0.51,6.572,0,0,1
0.515,7.875,0,0,1
0.52,7.767,0,0,1
0.525,7.767,0,0,1
0.53,8.093,0,0,1
0.535,7.984,0,0,1
0.54,8.201,0,0,1
0.545,8.31,0,0,1
0.55,7.224,0,0,1
0.555,8.527,0,0,1
0.56,7.549,0,0,1
0.565,8.418,0,0,1
0.57,6.789,0,0,1
0.575,8.636,0,0,1
0.58,8.636,0,0,1
0.585,7.767,0,0,1
0.59,8.31,0,0,1
0.595,8.093,0,0,1
0.6,8.636,0,0,1
0.605,8.093,0,0,1
0.61,8.744,0,0,1
0.615,8.31,0,0,1
0.62,8.962,0,0,1
0.625,8.418,0,0,1
0.63,9.07,0,0,1
0.635,9.07,0,0,1
0.64,9.613,0,0,1
0.645,9.939,0,0,1
0.65,8.853,0,0,1
0.655,9.505,0,0,1
0.66,9.831,0,0,1
0.665,9.07,0,0,1
0.67,9.613,0,0,1
0.675,10.265,0,0,1
0.68,10.808,0,0,1
0.685,10.591,0,0,1
0.69,11.134,0,0,1
0.695,11.134,0,0,1
0.7,11.677,0,0,1
0.705,10.917,0,0,1
0.71,11.134,0,0,1
0.715,12.22,0,0,1
0.72,12.546,0,0,1
0.725,11.569,0,0,1
0.73,12.546,0,0,1
0.735,13.307,0,0,1
0.74,13.415,0,0,1
0.745,12.112,0,0,1
0.75,13.633,0,0,1
0.755,14.719,0,0,1
0.76,15.045,0,0,1
0.765,15.371,0,0,1
0.77,15.153,0,0,1
0.775,14.936,0,0,1
0.78,14.936,0,0,1
0.785,13.198,0,0,1
0.79,13.85,0,0,1
0.795,13.307,0,0,0
0.8,13.307,0,0,0
0.805,15.696,0,0,0
0.81,16.891,0,0,0
0.815,17.76,0,0,0
0.82,15.262,0,0,0
0.825,13.741,0,0,0
0.83,10.917,0,0,0
0.835,8.31,0,0,0
0.84,4.291,0,0,0
0.845,4.399,0,0,0
0.85,3.53,0,0,0
0.855,2.661,0,0,0
0.86,2.118,0,0,0
0.865,3.096,0,0,0
0.87,4.617,0,0,0
0.875,5.92,0,0,0
0.88,6.355,0,0,0
0.885,7.441,0,0,0
0.89,6.68,0,0,0
0.895,6.463,0,0,0
0.9,4.725,0,0,0
0.905,5.16,0,0,0
0.91,3.748,0,0,0
0.915,4.399,0,0,0
0.92,3.53,0,0,0
0.925,2.77,0,0,0
0.93,2.987,0,0,0
0.935,2.879,0,0,0
0.94,2.335,0,0,0
0.945,2.661,0,0,0
0.95,2.335,0,0,0
0.955,2.227,0,0,0
0.96,1.358,0,0,0
0.965,1.901,0,0,0
0.97,1.466,0,0,0
0.975,1.575,0,0,0
0.98,0.054,0,0,0
0.985,0.38,0,0,0
0.99,0.706,0,0,0
0.995,1.575,0,0,0
1,0.597,0,0,0
1.005,0.923,0,0,0
1.01,1.141,0,0,0
1.015,-0.271,0,0,0
1.02,-0.053,0,0,0
1.025,-0.596,0,0,0
1.03,-0.922,0,0,0
1.035,-1.683,0,0,0
1.04,-1.465,0,0,0
1.045,-1.248,0,0,0
1.05,-1.791,0,0,0
1.055,-3.421,0,0,0
1.06,-2.986,0,0,0
1.065,-2.443,0,0,0
1.07,-1.14,0,0,0
1.075,-3.312,0,0,0
1.08,-3.747,0,0,0
1.085,-4.072,0,0,0
1.09,-4.724,0,0,0
1.095,-4.29,0,0,0
1.1,-4.833,0,0,0
1.105,-4.833,0,0,0
1.11,-5.05,0,0,0
1.115,-4.507,0,0,0
1.12,-3.421,0,0,0
1.125,-3.312,0,0,0
1.13,-1.791,0,0,0
1.135,-2.66,0,0,0
1.14,-1.465,0,0,0
1.145,0.272,0,0,0
1.15,1.575,0,0,0
1.155,2.987,0,0,0
1.16,3.639,0,0,0
1.165,3.313,0,0,0
1.17,1.901,0,0,0
1.175,3.965,0,0,0
1.18,6.246,0,0,0
1.185,12.872,0,0,0
1.19,20.585,0,0,0
1.195,24.604,0,0,0
1.2,24.386,0,0,0
1.205,15.914,0,0,0
1.21,6.246,0,0,0
1.215,-6.245,0,0,0
1.22,-15.478,0,0,0
1.225,-19.389,0,0,0
1.23,-16.564,0,0,0
1.235,-9.069,0,0,0
1.24,-2.552,0,0,0
1.245,0.706,0,0,0
1.25,1.249,0,0,0
1.255,1.141,0,0,0
1.26,2.987,0,0,0
1.265,5.377,0,0,0
1.27,6.355,0,0,0
1.275,8.31,0,0,0
1.28,6.463,0,0,1
1.285,5.92,0,0,1
1.29,5.377,0,0,1
1.295,6.463,0,0,1
1.3,6.898,0,0,1
1.305,8.093,0,0,1
1.31,6.898,0,1,1
1.315,7.115,0,1,1
1.32,6.68,0,1,1
1.325,5.92,0,1,1
1.33,4.508,0,1,1
1.335,5.16,0,1,1
1.34,4.942,0,1,1
1.345,4.834,0,1,1
1.35,3.53,0,1,1
1.355,3.965,0,1,1
1.36,3.748,0,1,1
1.365,2.661,0,1,1
1.37,0.815,0,1,1
1.375,1.466,0,1,1
1.38,1.358,0,1,1
1.385,1.575,0,1,1
1.39,1.466,0,1,1
1.395,2.335,0,1,1
1.4,3.313,0,1,1
1.405,2.879,0,1,1
1.41,0.815,0,1,1
1.415,0.923,0,1,1
1.42,0.272,0,1,1
1.425,-0.488,0,1,1
1.43,-1.683,0,1,1
1.435,0.923,0,1,1
1.44,1.249,0,1,1
1.445,2.227,0,1,1
1.45,0.923,0,1,1
1.455,2.444,0,1,1
1.46,2.335,0,1,1
1.465,1.141,0,1,1
1.47,0.706,0,1,1
1.475,-0.053,0,1,1
1.48,-0.053,0,1,1
1.485,0.163,0,1,1
1.49,1.032,0,1,1
1.495,1.249,0,1,1
1.5,1.684,0,1,1
1.505,1.141,0,1,1
1.51,2.553,0,1,1
1.515,3.422,0,1,1
1.52,2.879,0,1,1
1.525,-1.031,0,1,1
1.53,0.163,0,1,1
1.535,0.054,0,1,1
1.54,0.163,0,1,1
1.545,1.358,0,1,0
1.55,1.575,0,1,0
1.555,2.661,0,1,0
1.56,3.204,1,1,0
1.565,2.227,1,1,0
1.57,3.096,1,1,0
1.575,2.118,1,1,0
1.58,2.227,1,1,0
1.585,1.032,1,1,0
1.59,1.358,1,1,0
1.595,1.575,1,1,0
1.6,1.684,1,1,0
1.605,1.032,1,1,0
1.61,0.923,1,1,0
1.615,1.358,1,1,0
1.62,0.489,1,1,0
1.625,-0.922,1,1,0
1.63,0.163,1,1,0
1.635,-0.162,1,1,0
1.64,-0.705,1,1,0
1.645,-1.14,1,1,0
1.65,-0.814,1,1,0
1.655,-0.922,1,1,0
1.66,-1.574,1,1,0
1.665,-2.769,1,1,0
1.67,-2.009,1,1,0
1.675,-0.488,1,1,0
1.68,0.923,1,1,0
1.685,2.444,1,1,0
1.69,5.051,1,1,0
1.695,7.767,1,1,0
1.7,9.396,1,1,0
1.705,11.895,1,1,0
1.71,13.85,1,1,0
1.715,15.696,1,1,0
1.72,15.696,1,1,0
1.725,18.086,1,1,0
1.73,18.738,1,1,0
1.735,19.607,1,1,0
1.74,19.064,1,1,0
1.745,21.236,1,1,0
1.75,22.105,1,1,0
1.755,22.866,1,1,0
1.76,23.626,1,1,0
1.765,24.278,0,1,0
1.77,24.495,0,1,0
1.775,25.255,0,1,0
1.78,24.495,0,1,0
1.785,25.907,0,1,0
1.79,26.885,0,1,0
1.795,27.971,0,1,0
1.8,27.862,0,1,0
1.805,27.645,0,1,0
1.81,28.188,0,1,0
1.815,29.275,0,0,0
1.82,28.514,0,0,0
1.825,28.949,0,0,0
1.83,25.907,0,0,0
1.835,22.866,0,0,0
1.84,18.738,0,0,0
1.845,16.674,0,0,0
1.85,15.914,0,0,0
1.855,13.198,0,0,0
1.86,11.026,0,0,0
1.865,9.939,0,0,0
1.87,8.962,0,0,0
1.875,7.441,0,0,0
1.88,6.789,0,0,0
1.885,5.486,0,0,0
1.89,4.725,0,0,0
1.895,3.748,0,0,0
1.9,2.01,0,0,0
1.905,1.466,0,0,0
1.91,0.489,0,0,0
1.915,-0.162,0,0,0
1.92,-1.574,0,0,0
1.925,-3.312,0,0,0
1.93,-3.421,0,0,0
1.935,-4.941,0,0,0
1.94,-4.616,0,0,0
1.945,-6.679,0,0,0
1.95,-6.571,0,0,0
1.955,-6.571,0,0,0
1.96,-7.223,0,0,0
1.965,-6.462,0,0,0
1.97,-6.136,0,0,0
1.975,-6.897,0,0,0
1.98,-6.679,0,0,0
1.985,-6.354,0,0,0
1.99,-6.136,0,0,0
1.995,-5.81,0,0,0
2,-4.724,0,0,0
2.005,-4.29,0,0,0
2.01,-4.072,0,0,0
2.015,-4.072,0,0,0
2.02,-3.203,0,0,0
2.025,-1.574,0,0,0
2.03,-0.271,0,0,0
2.035,0.815,0,0,0
2.04,2.227,0,0,0
2.045,3.639,0,0,0
2.05,5.594,0,0,0
2.055,5.051,0,0,0
2.06,6.246,0,0,0
2.065,3.965,0,0,0
2.07,8.418,0,0,0
2.075,23.192,0,0,0
2.08,39.485,0,0,0
2.085,46.655,0,0,0
2.09,43.287,0,0,0
2.095,40.572,0,0,0
2.1,44.156,0,0,0
2.105,43.287,0,0,0
2.11,30.904,0,0,0
2.115,13.633,0,0,0
2.12,-2.117,0,0,0
2.125,-14.392,0,0,0
2.13,-21.67,0,0,0
2.135,-18.52,0,0,0
2.14,-10.373,0,0,0
2.145,-4.724,0,0,0
2.15,-5.159,0,0,0
2.155,-5.159,0,0,0
2.16,-6.571,0,1,0
2.165,-4.181,0,1,0
2.17,-0.053,0,1,0
2.175,5.268,0,1,0
2.18,8.744,0,1,0
2.185,9.396,0,1,0
2.19,8.962,0,1,0
2.195,9.939,0,1,0
2.2,10.048,0,1,1
2.205,9.396,0,1,1
2.21,7.115,0,1,1
2.215,7.006,1,1,1
2.22,6.898,1,1,1
2.225,7.332,1,1,1
2.23,7.006,1,1,1
2.235,6.463,1,1,1
2.24,6.898,1,1,1
2.245,6.463,1,1,1
2.25,4.942,1,1,1
2.255,7.224,1,1,1
2.26,7.549,1,1,1
2.265,8.527,1,1,0
2.27,8.962,1,1,0
2.275,9.179,1,1,0
2.28,10.157,1,1,0
2.285,10.374,1,1,0
2.29,9.831,1,1,0
2.295,9.505,1,1,0
2.3,9.07,1,1,0
2.305,8.962,1,1,0
2.31,8.093,1,1,0
2.315,8.31,1,1,0
2.32,8.31,1,1,0
2.325,8.527,1,1,0
2.33,7.549,1,1,0
2.335,7.875,1,1,0
2.34,8.636,1,1,0
2.345,8.31,1,1,0
2.35,9.07,1,1,0
2.355,9.396,1,1,0
2.36,10.048,1,1,0
2.365,10.265,1,1,0
2.37,10.374,1,1,0
2.375,11.243,1,1,0
2.38,11.677,1,1,0
2.385,10.917,1,1,0
2.39,11.46,1,1,0
2.395,11.895,1,1,0
2.4,12.981,1,1,0
2.405,12.003,1,1,0
2.41,12.22,1,1,0
2.415,13.633,1,1,0
2.42,13.089,1,1,0
2.425,12.872,1,1,0
2.43,14.393,1,1,0
2.435,15.262,1,1,0
2.44,15.153,1,1,0
2.445,15.371,1,1,0
2.45,15.045,1,1,0
2.455,14.936,1,1,0
2.46,14.827,1,1,0
2.465,14.61,1,1,0
2.47,14.61,1,1,0
2.475,15.153,1,1,0
2.48,15.371,1,1,0
2.485,15.371,1,1,0
2.49,14.176,1,1,0
2.495,16.131,1,1,0
2.5,16.348,1,1,0
2.505,16.565,1,1,0
2.51,16.674,1,1,0
2.515,16.674,1,1,0
2.52,16.24,1,1,0
2.525,15.588,1,1,0
2.53,15.696,1,1,0
2.535,15.805,1,1,0
2.54,15.045,1,1,0
2.545,13.307,1,1,0
2.55,14.936,1,1,0
2.555,14.284,1,1,0
2.56,15.262,1,1,0
2.565,16.022,1,1,0
2.57,16.565,1,1,0
2.575,17.76,1,1,0
2.58,18.955,1,1,0
2.585,19.39,1,1,0
2.59,21.454,1,1,0
2.595,22.214,1,1,0
2.6,23.843,1,1,0
2.605,23.843,1,1,0
2.61,25.473,1,1,0
2.615,26.45,1,1,0
2.62,27.971,1,1,0
2.625,28.949,1,1,0
2.63,29.601,1,1,0
2.635,30.795,1,1,0
2.64,30.035,1,1,0
2.645,30.144,1,1,0
2.65,30.47,1,1,0
2.655,31.882,1,1,0
2.66,31.339,1,1,0
2.665,30.904,0,1,0
2.67,32.533,0,1,0
2.675,31.664,0,1,0
2.68,30.578,0,1,0
2.685,30.687,0,0,0
2.69,29.383,0,0,0
2.695,27.211,0,0,0
2.7,24.712,0,0,0
2.705,22.214,0,0,0
2.71,20.259,0,0,0
2.715,18.629,0,0,0
2.72,14.176,0,0,0
2.725,9.939,0,0,0
2.73,8.201,0,0,0
2.735,6.246,0,0,0
2.74,5.268,0,0,0
2.745,4.725,0,0,0
2.75,4.073,0,0,0
2.755,2.227,0,0,0
2.76,-0.053,0,0,0
2.765,0.815,0,0,0
2.77,-1.357,0,0,0
2.775,-2.117,0,0,0
2.78,-3.529,0,0,0
2.785,-3.312,0,0,0
2.79,-4.181,0,0,0
2.795,-4.181,0,0,0
2.8,-5.81,0,0,0
2.805,-5.376,0,0,0
2.81,-6.571,0,0,0
2.815,-6.788,0,0,0
2.82,-7.548,0,0,0
2.825,-7.766,0,0,0
2.83,-7.766,0,0,0
2.835,-8.635,0,0,0
2.84,-8.526,0,0,0
2.845,-9.286,0,0,0
2.85,-9.286,0,0,0
2.855,-10.047,0,0,0
2.86,-8.635,0,0,0
2.865,-8.743,0,0,0
2.87,-7.983,0,0,0
2.875,-8.852,0,0,0
2.88,-8.092,0,0,0
2.885,-7.657,0,0,0
2.89,-7.657,0,0,0
2.895,-6.679,0,0,0
2.9,-4.616,0,0,0
2.905,-3.095,0,0,0
2.91,-2.443,0,0,0
2.915,-1.791,0,0,0
2.92,-1.14,0,0,0
2.925,1.249,0,0,0
2.93,3.422,0,0,0
2.935,6.355,0,0,0
2.94,8.636,0,0,0
2.945,10.917,0,0,0
2.95,13.089,0,0,0
2.955,15.045,0,0,0
2.96,16.565,0,0,0
2.965,18.195,0,0,0
2.97,19.172,0,0,0
2.975,16.674,0,0,0
2.98,14.719,0,0,0
2.985,14.827,0,0,0
2.99,20.693,0,0,0
2.995,29.926,0,0,0
3,42.092,0,0,0
3.005,47.632,0,0,0
3.01,44.917,0,0,0
3.015,37.422,0,0,0
3.02,30.47,0,0,0
3.025,29.166,0,0,0
3.03,23.626,0,0,0
3.035,16.24,0,0,0
3.04,2.01,0,0,0
3.045,-13.957,0,0,0
3.05,-27.101,0,0,0
3.055,-24.929,0,0,0
3.06,-16.021,0,0,0
3.065,-6.462,0,0,0
3.07,-1.574,1,0,0
3.075,0.597,1,0,0
3.08,0.38,1,1,1
3.085,-0.271,1,1,1
3.09,-3.855,1,1,1
3.095,-7.657,1,1,1
3.1,-9.069,1,1,1
3.105,-7.983,1,1,1
3.11,-6.136,1,1,1
3.115,-1.791,1,1,1
3.12,1.792,1,1,1
3.125,2.661,1,1,1
3.13,1.684,1,1,1
3.135,-0.271,1,1,1
3.14,0.054,1,1,1
3.145,1.684,1,1,1
3.15,2.553,1,1,1
3.155,2.987,1,1,1
3.16,3.965,0,1,1
3.165,3.965,0,1,1
3.17,4.399,0,1,1
3.175,4.617,0,1,1
3.18,4.725,0,1,1
3.185,3.965,0,1,1
3.19,1.792,0,1,1
3.195,1.358,0,1,1
3.2,2.444,0,1,1
3.205,1.466,0,1,1
3.21,0.923,0,1,1
3.215,0.054,0,1,1
3.22,0.163,0,1,1
3.225,-0.271,0,1,1
3.23,-0.162,0,1,1
3.235,-0.271,0,1,1
3.24,-0.053,0,1,1
3.245,0.597,0,1,1
3.25,0.706,0,1,1
3.255,1.032,0,1,1
3.26,-0.053,0,1,1
3.265,-0.814,0,1,1
3.27,-1.14,0,1,1
3.275,-1.248,0,1,1
3.28,-1.031,0,1,1
3.285,-0.596,0,1,1
3.29,-0.053,0,1,1
3.295,2.335,0,1,1
3.3,3.856,0,1,1
3.305,2.77,0,1,1
3.31,2.661,0,1,1
3.315,2.118,0,1,1
3.32,2.987,0,1,1
3.325,2.77,0,1,1
3.33,3.422,0,1,1
3.335,2.553,0,1,1
3.34,1.792,0,1,1
3.345,0.815,1,1,1
3.35,1.032,1,1,0
3.355,0.597,1,1,0
3.36,1.249,1,1,0
3.365,2.01,1,1,0
3.37,2.335,1,1,0
3.375,2.01,1,1,0
3.38,1.901,1,1,0
3.385,0.272,1,1,0
3.39,0.272,1,1,0
3.395,-1.031,1,1,0
3.4,-0.596,1,1,0
3.405,-0.814,1,1,0
3.41,0.489,1,1,0
3.415,1.466,1,1,0
3.42,0.489,1,1,0
3.425,0.923,1,1,0
3.43,1.575,1,1,0
3.435,2.335,1,1,0
3.44,3.422,1,1,0
3.445,2.553,1,1,0
3.45,2.77,1,1,0
3.455,1.358,1,1,0
3.46,0.597,1,1,0
3.465,-0.814,1,1,0
3.47,-0.814,1,1,0
3.475,-0.379,1,1,0
3.48,-0.271,1,1,0
3.485,1.249,1,1,0
3.49,3.856,1,1,0
3.495,5.594,1,1,0
3.5,6.68,1,1,0
3.505,9.505,1,1,0
3.51,12.329,1,1,0
3.515,13.85,1,1,0
3.52,14.936,1,1,0
3.525,16.891,1,1,0
3.53,18.195,1,1,0
3.535,19.281,1,1,0
3.54,20.041,1,1,0
3.545,20.693,1,1,0
3.55,23.192,1,1,0
3.555,23.083,1,1,0
3.56,22.105,1,1,0
3.565,23.409,0,1,0
3.57,24.604,0,1,0
3.575,26.124,0,1,0
3.58,25.255,0,1,0
3.585,26.559,0,1,0
3.59,26.668,0,1,0
3.595,26.668,0,1,0
3.6,26.016,0,0,0
3.605,26.776,0,0,0
3.61,27.102,0,0,0
3.615,26.559,0,0,0
3.62,22.648,0,0,0
3.625,17.978,0,0,0
3.63,14.067,0,0,0
3.635,11.243,0,0,0
3.64,8.418,0,0,0
3.645,9.939,0,0,0
3.65,8.527,0,0,0
3.655,7.875,0,0,0
3.66,4.182,0,0,0
3.665,4.617,0,0,0
3.67,3.53,0,0,0
3.675,3.096,0,0,0
3.68,0.597,0,0,0
3.685,-0.596,0,0,0
3.69,0.272,0,0,0
3.695,0.597,0,0,0
3.7,-0.488,0,0,0
3.705,-1.791,0,0,0
3.71,-1.357,0,0,0
3.715,-0.922,0,0,0
3.72,-2.552,0,0,0
3.725,-2.334,0,0,0
3.73,-2.986,0,0,0
3.735,-3.638,0,0,0
3.74,-3.529,0,0,0
3.745,-4.941,0,0,0
3.75,-4.833,0,0,0
3.755,-6.354,0,0,0
3.76,-6.897,0,0,0
3.765,-5.376,0,0,0
3.77,-6.028,0,0,0
3.775,-7.223,0,0,0
3.78,-7.44,0,0,0
3.785,-5.485,0,0,0
3.79,-5.919,0,0,0
3.795,-6.679,0,0,0
3.8,-4.941,0,0,0
3.805,-2.878,0,0,0
3.81,-3.529,0,0,0
3.815,-2.986,0,0,0
3.82,-2.334,0,0,0
3.825,-0.379,0,0,0
3.83,1.466,0,0,0
3.835,2.227,0,0,0
3.84,4.508,0,0,0
3.845,7.115,0,0,0
3.85,8.962,0,0,0
3.855,10.265,0,0,0
3.86,10.482,0,0,0
3.865,10.157,0,0,0
3.87,8.744,0,0,0
3.875,4.725,0,0,0
3.88,4.725,0,0,0
3.885,8.527,0,0,0
3.89,13.958,0,0,0
3.895,21.345,0,0,0
3.9,34.271,0,0,0
3.905,43.287,0,0,0
3.91,45.351,0,0,0
3.915,34.38,0,0,0
3.92,16.565,0,0,0
3.925,-6.571,0,0,0
3.93,-28.839,0,0,0
3.935,-39.81,1,0,0
3.94,-31.012,1,0,0
3.945,-16.89,1,0,0
3.95,-9.178,1,0,0
3.955,-5.919,1,0,0
3.96,-3.203,1,0,0
3.965,0.272,1,1,0
3.97,0.163,1,1,0
3.975,-1.031,1,1,0
3.98,-5.485,1,1,0
3.985,-5.81,1,1,0
3.99,-3.203,1,1,0
3.995,1.249,1,1,0
4,2.987,1,1,0
4.005,2.77,1,1,0
4.01,1.249,1,1,0
4.015,-0.379,1,1,0
4.02,-0.162,1,1,0
4.025,1.249,1,1,0
4.03,3.53,1,1,0
4.035,2.987,1,1,0
4.04,3.422,1,1,0
4.045,3.856,1,1,0
4.05,3.422,1,1,0
4.055,4.182,1,1,0
4.06,4.942,1,1,0
4.065,4.725,1,1,0
4.07,4.942,1,1,0
4.075,5.486,1,1,0
4.08,6.246,1,1,0
4.085,5.811,1,1,0
4.09,5.16,1,1,0
4.095,5.377,1,1,0
4.1,6.355,1,1,0
4.105,6.898,1,1,0
4.11,6.463,1,1,0
4.115,8.093,1,1,0
4.12,7.875,1,1,0
4.125,8.744,1,1,0
4.13,7.658,1,1,0
4.135,10.048,1,1,0
4.14,10.265,1,1,0
4.145,9.831,1,1,0
4.15,10.374,1,1,0
4.155,11.786,1,1,0
4.16,12.003,1,1,0
4.165,11.786,1,1,0
4.17,13.415,1,1,0
4.175,13.307,1,1,0
4.18,12.655,1,1,0
4.185,13.524,1,1,0
4.19,13.198,1,1,0
4.195,14.393,1,1,0
4.2,14.067,1,1,0
4.205,14.827,1,1,0
4.21,15.262,1,1,0
4.215,16.131,1,1,0
4.22,16.022,1,1,0
4.225,16.131,1,1,0
4.23,14.067,1,1,0
4.235,15.479,1,1,0
4.24,15.045,1,1,0
4.245,16.131,1,1,0
4.25,15.914,1,1,0
4.255,15.805,1,1,0
4.26,16.131,1,1,0
4.265,15.588,1,1,0
4.27,14.393,1,1,0
4.275,15.479,1,1,0
4.28,15.153,1,1,0
4.285,12.981,1,1,0
4.29,14.176,1,1,0
4.295,14.284,1,1,0
4.3,14.176,1,1,0
4.305,14.61,1,1,0
4.31,15.045,1,1,0
4.315,15.153,1,1,0
4.32,15.914,1,1,0
4.325,15.696,1,1,0
4.33,14.936,1,1,0
4.335,15.153,1,1,0
4.34,15.045,1,1,0
4.345,13.85,1,1,0
4.35,14.936,1,1,0
4.355,16.131,1,1,0
4.36,17.652,1,1,0
4.365,18.412,1,1,0
4.37,20.585,1,1,0
4.375,21.779,1,1,0
4.38,22.214,1,1,0
4.385,22.866,1,1,0
4.39,22.431,1,1,0
4.395,22.214,1,1,0
4.4,21.128,1,1,0
4.405,21.236,1,1,0
4.41,22.431,1,1,0
4.415,22.648,1,1,0
4.42,21.562,1,1,0
4.425,23.952,1,1,0
4.43,23.952,1,0,0
4.435,23.843,0,0,0
4.44,23.626,0,0,0
4.445,21.779,0,0,0
4.45,22.214,0,0,0
4.455,21.019,0,0,0
4.46,20.91,0,0,0
4.465,20.802,0,0,0
4.47,20.041,0,0,0
4.475,16.131,0,0,0
4.48,9.505,0,0,0
4.485,6.68,0,0,0
4.49,3.856,0,0,0
4.495,4.942,0,0,0
4.5,6.137,0,0,0
4.505,6.029,0,0,0
4.51,4.942,0,0,0
4.515,3.748,0,0,0
4.52,1.249,0,0,0
4.525,-0.162,0,0,0
4.53,0.054,0,0,0
4.535,-2.117,0,0,0
4.54,-2.878,0,0,0
4.545,-3.312,0,0,0
4.55,-4.616,0,0,0
4.555,-5.05,0,0,0
4.56,-6.571,0,0,0
4.565,-5.485,0,0,0
4.57,-5.919,0,0,0
4.575,-6.679,0,0,0
4.58,-7.657,0,0,0
4.585,-7.44,0,0,0
4.59,-6.028,0,0,0
4.595,-7.874,0,0,0
4.6,-9.395,0,0,0
4.605,-9.178,0,0,0
4.61,-9.178,0,0,0
4.615,-8.852,0,0,0
4.62,-8.417,0,0,0
4.625,-8.526,0,0,0
4.63,-7.331,0,0,0
4.635,-8.743,0,0,0
